"Customer Loyalty ID","Gender","Geographic Region","Loyalty Status","Neigborhood Cluster-55 Level","Neighborhood Cluster-7 Level","Television Region","Affluence Grade","Age","Frequency","Frequency Percent","Loyalty Card Tenure","Organics Purchase Count","Organics Purchase Indicator","Total Spend"
"0043727672","F","South East","Silver","41","E","S & S East","8","45","1","0.00%","1","0","0","100"
"0043729756","M","South East","Tin","25","C","London","14","40","1","0.00%","5","1","1","0.01"
"0043740725","M","South East","Gold","24","C","S & S East","6","73","1","0.00%","2","0","0","15000"
"0043744364","F","Scottish","Silver","07","B","N Scot","11","47","1","0.00%","11","0","0","1250"
"0043744941","M","South East","Silver","25","C","London","6","75","1","0.00%","2","0","0","4000"
"0043750585","F","South East","Tin","03","A","London","5","63","1","0.00%","18","0","0","0.01"
"0043754319","U","South East","Gold","30","D","S & S East","10","66","1","0.00%","7","0","0","13525"
"0043759914","M","Midlands","Gold","27","D","Midlands","7","61","1","0.00%","9","0","0","9715.77"
"0043760947","F","North","Tin","51","F","N West","9","30","1","0.00%",".","1","1","0.01"
"0043773437","F","North","Silver","19","C","Yorkshire","7","78","1","0.00%","4","0","0","2400"
"0043776584","F","South East","Silver","34","D","London",".","55","1","0.00%","9","0","0","1440"
"0043778730","M","Scottish","Tin","32","D","N Scot","11","33","1","0.00%","5","2","1","0.01"
"0043780760","F","North","Silver","53","F","Yorkshire","14","59","1","0.00%","1","0","0","120"
"0043782843","F","Scottish","Platinum","18","C","C Scotland","11","29","1","0.00%","3","0","0","20768.63"
"0043783343","F","Midlands","Gold","19","C","East","5","70","1","0.00%","18","0","0","6105.32"
"0043788590","F","South East","Tin","18","C","London","7","32","1","0.00%","7","0","0","0.01"
"0043789139","F","South East","Gold","05","B","London","5","69","1","0.00%","5","0","0","6000"
"0043792237","F","South East","Tin","37","E","S & S East","9","54","1","0.00%","4","0","0","0.01"
"0043794876","","Midlands","Silver","","","Ulster","8","78","1","0.00%","4","0","0","5000"
"0043797956","M","North","Gold","01","A","N West","16","52","1","0.00%","2","2","1","12000"
"0043803573","F","Midlands","Tin","34","D","Midlands","8","43","1","0.00%","8","1","1","0.01"
"0043809237","","South East","Tin","13","B","London","7","44","1","0.00%","5","0","0","0.01"
"0043817396","F","North","Tin","35","D","N West","8",".","1","0.00%","4","0","0","0.01"
"0043818414","M","Midlands","Silver","14","B","Midlands","8","78","1","0.00%","2","1","1","3000"
"0043819453","F","Scottish","Gold","51","F","C Scotland","6","70","1","0.00%",".","0","0","6053.35"
"0043824813","F","Midlands","Gold","01","A","East","16","45","1","0.00%","2","2","1","9000"
"0043827839","M","Midlands","Silver","53","F","Midlands","8","26","1","0.00%","3","0","0","2500"
"0043830465","","Midlands","Tin","","","Ulster","5","59","1","0.00%","5","0","0","0.01"
"0043832506","U","Scottish","Tin","50","F","N Scot","5","45","1","0.00%","5","0","0","0.01"
"0043833537","F","South East","Tin","42","E","London","12","38","1","0.00%","4","0","0","0.01"
"0043835564","M","South East","Silver","09","B","London",".","66","1","0.00%","4","0","0","2035.88"
"0043836617","F","Midlands","Silver","11","B","Wales & West","7","58","1","0.00%","5","0","0","2233.01"
"0043837150","","Midlands","Silver","25","C","Midlands","7","59","1","0.00%","8","0","0","3000"
"0043837656","F","Scottish","Silver","22","C","N Scot","15","49","1","0.00%","8","0","0","3000"
"0043838156","U","Midlands","Gold","53","F","Midlands","8","72","1","0.00%","8","0","0","6000"
"0043840703","M","South East","Tin","10","B","London","5","52","1","0.00%","8","0","0","0.01"
"0043842250","F","Midlands","Gold","23","C","East","7","64","1","0.00%","2","0","0","18000"
"0043843257","F","North","Silver","28","D","Yorkshire",".","61","1","0.00%","2","1","1","5000"
"0043851365","F","Midlands","Silver","12","B","Midlands","7","65","1","0.00%","2","0","0","3000"
"0043854950","F","South East","Silver","04","A","London","7","38","1","0.00%","13","1","1","3000"
"0043857495","M","Scottish","Silver","53","F","C Scotland","9","41","1","0.00%","1","0","0","1750"
"0043860550","F","Midlands","Silver","41","E","East","13","38","1","0.00%","5","1","1","1000"
"0043861565","F","North","Tin","32","D","N West","11","58","1","0.00%","5","1","1","0.01"
"0043863614","","Midlands","Silver","25","C","Midlands","9","30","1","0.00%","8","1","1","480.01"
"0043864610","M","Midlands","Silver","28","D","East","15","46","1","0.00%","11","1","1","600.01"
"0043867652","M","North","Tin","44","E","Yorkshire","10","32","1","0.00%","5","0","0","0.01"
"0043869680","F","Scottish","Tin","52","F","C Scotland","13","50","1","0.00%","4","0","0","0.01"
"0043873300","F","South East","Gold","12","B","S & S East",".","50","1","0.00%","5","0","0","6000.01"
"0043877925","U","Midlands","Silver","35","D","Wales & West","7","59","1","0.00%","9","0","0","2000"
"0043878450","F","Midlands","Silver","50","F","Midlands","8","41","1","0.00%","1","0","0","600"
"0043880470","M","North","Gold","05","B","N East","3","60","1","0.00%","1","0","0","6000"
"0043880985","F","North","Gold","52","F","Yorkshire","13","59","1","0.00%","10","1","1","6000"
"0043885723","U","South East","Tin","04","A","London","7","42","1","0.00%","5","0","0","0.01"
"0043887262","","","Gold","24","C","","15","45","1","0.00%","6","0","0","6053.82"
"0043889320","F","South East","Tin","01","A","London","6","63","1","0.00%","8","0","0","0.01"
"0043890859","M","South East","Gold","47","F","S & S East","8","34","1","0.00%","7","0","0","9500"
"0043891375","","North","Tin","53","F","Yorkshire","12","33","1","0.00%","4","1","1","0.01"
"0043893637","F","Midlands","Platinum","24","C","Midlands","5","64","1","0.00%","7","0","0","26306.7"
"0043897276","","Scottish","Silver","23","C","N Scot","12","68","1","0.00%","23","0","0","2383.23"
"0043899279","","Midlands","Gold","14","B","East","10","76","1","0.00%","5","0","0","6000"
"0043904051","F","South East","Tin","28","D","London","10","28","1","0.00%",".","0","0","0.01"
"0043907670","F","Midlands","Tin","28","D","Midlands","22","43","1","0.00%","5","2","1","0.01"
"0043908170","F","Midlands","Tin","","","Ulster","12","66","1","0.00%","8","0","0","0.01"
"0043913468","F","","Tin","16","C","","12","60","1","0.00%","8","0","0","0.01"
"0043916610","F","Midlands","Tin","","","Ulster","2","61","1","0.00%","3","0","0","0.01"
"0043917625","F","North","Tin","27","D","Yorkshire","14","45","1","0.00%","5","0","0","0.01"
"0043924389","M","Midlands","Gold","38","E","East","9","52","1","0.00%","1","0","0","6000"
"0043925954","F","South East","Tin","47","F","London","10","34","1","0.00%","5","1","1","0.01"
"0043929585","M","South East","Tin","24","C","S & S East","8","63","1","0.00%","8","0","0","0.01"
"0043930630","F","Scottish","Silver","36","E","C Scotland","11","61","1","0.00%","7","0","0","1000"
"0043936352","","South West","Tin","02","A","S West","10","69","1","0.00%","9","0","0","0.01"
"0043940503","F","Scottish","Tin","47","F","C Scotland","7","37","1","0.00%","4","0","0","0.01"
"0043941003","F","Midlands","Silver","19","C","Midlands","7","40","1","0.00%","1","1","1","1100"
"0043943103","","South East","Silver","25","C","S & S East","10","58","1","0.00%","3","0","0","4000"
"0043944100","M","South East","Gold","41","E","London","9","51","1","0.00%","2","0","0","12000"
"0043948857","M","","Silver","","","","8","34","1","0.00%","2","0","0","3250"
"0043949624","M","","Gold","28","D","","7","53","1","0.00%","2","0","0","6000"
"0043949969","U","South East","Silver","01","A","S & S East","4","63","1","0.00%","6","0","0","1000"
"0043950983","M","Midlands","Gold","08","B","East","5","72","1","0.00%","8","0","0","9000"
"0043962272","F","Midlands","Silver","37","E","Midlands","4","28","1","0.00%","7","0","0","3000"
"0043965859","F","South West","Tin","13","B","S West","9","61","1","0.00%","6","0","0","0.01"
"0043966863","M","Midlands","Tin","23","C","Midlands","8","33","1","0.00%","9","1","1","0.01"
"0043968424","F","South East","Gold","18","C","London","6","55","1","0.00%","7","0","0","7553.35"
"0043970950","","South East","Gold","04","A","London","10","52","1","0.00%","10","0","0","6000"
"0043972995","M","South East","Gold","19","C","London","5","52","1","0.00%","1","0","0","20000"
"0043974548","F","South East","Silver","21","C","London","12","39","1","0.00%","8","0","0","3250"
"0043978659","F","South East","Gold","08","B","S & S East","6",".","1","0.00%","1","0","0","6000"
"0043981188","F","South East","Tin","26","C","London","14","40","1","0.00%","4","1","1","0.01"
"0043988034","F","South East","Tin","16","C","London","6","71","1","0.00%","8","0","0","0.01"
"0043989049","","South East","Gold","44","E","London","7","61","1","0.00%","3","0","0","6000"
"0043992600","F","Midlands","Silver","20","C","Wales & West","8",".","1","0.00%","12","0","0","1000"
"0043993186","F","South East","Gold","25","C","S & S East","11",".","1","0.00%","11","0","0","12000"
"0043994190","U","Midlands","Tin","34","D","East","5","44","1","0.00%","4","1","1","0.01"
"0043995731","M","South East","Silver","52","F","London","11","60","1","0.00%","5","0","0","600"
"0044000903","F","Scottish","Silver","11","B","Border",".","58","1","0.00%","7","0","0","5000"
"0044005042","","North","Silver","52","F","Yorkshire","5","62","1","0.00%","1","0","0","1000"
"0044007711","F","Midlands","Gold","15","B","Wales & West","25","35","1","0.00%","2","3","1","6000"
"0044008211","F","South East","Tin","18","C","London","7","67","1","0.00%","7","0","0","0.01"
"0044009757","F","Midlands","Gold","","","Ulster","6","68","1","0.00%","2","0","0","6000"
"0044010798","M","South West","Platinum","15","B","S West","9","75","1","0.00%","13","0","0","37759.36"
"0044016990","F","North","Silver","04","A","N East","9","54","1","0.00%","1","0","0","100"
"0044018543","F","South East","Platinum","44","E","London","4","63","1","0.00%","12","0","0","24199.86"
"0044019620","F","North","Silver","32","D","N West","8","54","1","0.00%","6","0","0","3053.82"
"0044021153","F","Midlands","Silver","44","E","Midlands","9","73","1","0.00%","25","0","0","3000"
"0044032040","M","South East","Silver","38","E","London","6","48","1","0.00%","4","0","0","5000"
"0044039273","F","South East","Gold","44","E","S & S East","6","57","1","0.00%","2","0","0","6000"
"0044043378","M","North","Silver","52","F","N East","9","55","1","0.00%","11","0","0","4800"
"0044048760","M","South East","Gold","37","E","S & S East","13","43","1","0.00%","6","0","0","12107.64"
"0044049015","F","North","Gold","37","E","N West","10","63","1","0.00%","4","1","1","6000"
"0044050579","F","Midlands","Silver","28","D","Wales & West","6","61","1","0.00%","5","0","0","1500"
"0044059185","F","South East","Tin","17","C","London","8","59","1","0.00%","9","0","0","0.01"
"0044067358","F","","Tin","52","F","","5","26","1","0.00%","9","0","0","0.01"
"0044070375","F","Scottish","Tin","34","D","N Scot","11","54","1","0.00%","7","0","0","0.01"
"0044070561","F","South West","Tin","43","E","S West","11",".","1","0.00%","9","0","0","0.01"
"0044070880","F","North","Platinum","08","B","Yorkshire","10","76","1","0.00%","31","1","1","29847.32"
"0044073935","F","South East","Silver","32","D","London","8","64","1","0.00%","9","1","1","3000"
"0044076500","F","South East","Tin","38","E","London","11","52","1","0.00%","5","0","0","0.01"
"0044077019","F","North","Gold","","","N East",".","47","1","0.00%","8","0","0","16884.25"
"0044078058","F","Midlands","Platinum","35","D","East","6","64","1","0.00%","6","1","1","40000"
"0044078554","F","South East","Gold","51","F","London","4","77","1","0.00%","12","0","0","6000"
"0044079607","F","Midlands","Tin","23","C","Wales & West","9","78","1","0.00%","8","0","0","0.01"
"0044080109","M","","Tin","17","C","","11","46","1","0.00%","8","1","1","0.01"
"0044081105","F","Midlands","Tin","51","F","Midlands","12","35","1","0.00%","5","1","1","0.01"
"0044081601","M","South East","Tin","38","E","London","7","71","1","0.00%","7","0","0","0.01"
"0044083124","","South East","Gold","44","E","S & S East","7","71","1","0.00%","2","0","0","6000"
"0044087278","U","North","Silver","28","D","Yorkshire","5","45","1","0.00%","6","0","0","1500"
"0044087774","U","Scottish","Silver","51","F","N Scot","7","48","1","0.00%","4","0","0","50"
"0044089807","F","North","Tin","16","C","Yorkshire","8",".","1","0.00%","9","0","0","0.01"
"0044092891","M","South West","Gold","23","C","S West","3","65","1","0.00%","15","0","0","5042.59"
"0044096986","U","Midlands","Tin","35","D","Wales & West","8","27","1","0.00%","5","0","0","0.01"
"0044097524","M","Scottish","Silver","40","E","C Scotland","7",".","1","0.00%","12","1","1","3674.01"
"0044098555","F","South West","Tin","28","D","S West","8","47","1","0.00%","11","0","0","0.01"
"0044105373","","","Tin","45","E","","5","44","1","0.00%","5","0","0","0.01"
"0044107970","M","North","Gold","51","F","N West","9","65","1","0.00%","11","0","0","6250"
"0044108496","M","South East","Silver","06","B","S & S East","1","77","1","0.00%","12","0","0","2000"
"0044109506","","","Silver","51","F","","13","49","1","0.00%","5","0","0","2040"
"0044113635","F","North","Silver","51","F","Yorkshire","9","39","1","0.00%","1","1","1","3500"
"0044114135","F","South West","Silver","11","B","S West","14","25","1","0.00%","5","1","1","1000"
"0044118718","F","North","Silver","17","C","N West","10","32","1","0.00%","1","1","1","3000"
"0044122367","U","Midlands","Silver","28","D","Midlands","12","78","1","0.00%","14","0","0","3000"
"0044126966","F","South West","Tin","15","B","S West","9","61","1","0.00%","8","0","0","0.01"
"0044134721","","South East","Silver","10","B","London","9","78","1","0.00%","12","0","0","2066.88"
"0044136805","F","South East","Tin","21","C","London","5","45","1","0.00%","8","0","0","0.01"
"0044139863","","Scottish","Gold","47","F","C Scotland","8","69","1","0.00%","5","0","0","6000"
"0044141434","F","South East","Tin","12","B","London","5","52","1","0.00%","8","0","0","0.01"
"0044143054","M","Midlands","Tin","04","A","Wales & West","8","47","1","0.00%","5","0","0","0.01"
"0044144581","M","North","Tin","51","F","N West","8","46","1","0.00%","8","0","0","0.01"
"0044148196","U","Midlands","Silver","51","F","Midlands","7","49","1","0.00%","8","0","0","3000"
"0044157454","M","South East","Silver","37","E","London","11","64","1","0.00%","13","0","0","2500"
"0044157969","M","Midlands","Gold","37","E","East","6","64","1","0.00%","6","0","0","18053.35"
"0044158973","","South East","Gold","26","C","London","8","69","1","0.00%","1","0","0","6000"
"0044162660","M","South East","Tin","52","F","London","9","30","1","0.00%","5","1","1","0.01"
"0044163160","F","Midlands","Tin","09","B","Midlands","2","35","1","0.00%","5","0","0","0.01"
"0044169312","F","South East","Gold","14","B","S & S East","7","52","1","0.00%","7","0","0","6053.35"
"0044170841","M","South East","Tin","28","D","London","9","52","1","0.00%","9","0","0","0.01"
"0044176068","F","North","Tin","34","D","Yorkshire","15","55","1","0.00%","10","0","0","0.01"
"0044178664","F","Midlands","Tin","27","D","Wales & West","11",".","1","0.00%","5","1","1","0.01"
"0044179539","M","North","Tin","27","D","N East","6","45","1","0.00%","9","0","0","0.01"
"0044182742","M","Scottish","Gold","18","C","C Scotland","5","60","1","0.00%","5","0","0","18981.77"
"0044188953","F","Midlands","Gold","20","C","Wales & West","7","76","1","0.00%","12","0","0","6000"
"0044189976","F","South East","Silver","49","F","S & S East","11","51","1","0.00%","9","0","0","300"
"0044192012","F","South East","Silver","02","A","London","8","53","1","0.00%","9","0","0","3000"
"0044193540","F","Midlands","Silver","08","B","Midlands","3","59","1","0.00%","5","0","0","1000"
